bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Breast Conservation Treatment,C15280,Breast Conservation Treatment (C15280),,Surgeries;Procedures;Breast Surgeries;Therapeutic Procedures;Breast Cancer TAUG,,,"Breast conservation treatment is defined as excision of the primary tumor and adjacent breast tissue, followed by radiation therapy.  This procedure is also referred to as lumpectomy, segmental mastectomy, or partial mastectomy. (from Consensus Statements: Treatment of Early-stage Breast Cancer, 1990)",0,Breast Conservation Treatment (C15280),0
Breast Surgery,C157802,Breast Surgery (C157802),,Surgeries;Procedures;Breast Surgeries;Therapeutic Procedures;Breast Cancer TAUG,,,A surgical procedure on the breast.,0,Breast Surgery (C157802),0
Breastfeeding End Date,C189364,Breastfeeding End Date (C189364),C68617,Reproductive Findings;End Date,BRFENDTC,Temporal,The date on which breastfeeding ended.,1,End Date (C68617); Breastfeeding End Date (C189364),2
Breastfeeding Start Date,C189363,Breastfeeding Start Date (C189363),C68616,Reproductive Findings;Start Date,BRFSTDTC,Temporal,The date on which breastfeeding started.,1,Start Date (C68616); Breastfeeding Start Date (C189363),2
"Brooke Modified Medical Research Council Manual Muscle Test Score, Abduction",C139223,"Brooke Modified Medical Research Council Manual Muscle Test Score, Abduction (C139223)",C25338,Musculoskeletal Finding;Score,"BMMTABDT;Brooke mMRC MMT Score, Abduction",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during abduction that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Abduction (C139223)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Dorsiflexion",C139225,"Brooke Modified Medical Research Council Manual Muscle Test Score, Dorsiflexion (C139225)",C25338,Musculoskeletal Finding;Score,"BMMTDORS;Brooke mMRC MMT Score, Dorsiflexion",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during dorsiflexion that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Dorsiflexion (C139225)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Eversion",C139227,"Brooke Modified Medical Research Council Manual Muscle Test Score, Eversion (C139227)",C25338,Musculoskeletal Finding;Score,"BMMTEVE;Brooke mMRC MMT Score, Eversion",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during eversion that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Eversion (C139227)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Extension",C139220,"Brooke Modified Medical Research Council Manual Muscle Test Score, Extension (C139220)",C25338,Musculoskeletal Finding;Score,"BMMTEXT;Brooke mMRC MMT Score, Extension",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during extension that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Extension (C139220)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Flexion",C139222,"Brooke Modified Medical Research Council Manual Muscle Test Score, Flexion (C139222)",C25338,Musculoskeletal Finding;Score,"BMMTFLX;Brooke mMRC MMT Score, Flexion",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during flexion that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Flexion (C139222)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Inversion",C139226,"Brooke Modified Medical Research Council Manual Muscle Test Score, Inversion (C139226)",C25338,Musculoskeletal Finding;Score,"BMMTINV;Brooke mMRC MMT Score, Inversion",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during inversion that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Inversion (C139226)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Lateral Rotation",C139224,"Brooke Modified Medical Research Council Manual Muscle Test Score, Lateral Rotation (C139224)",C25338,Musculoskeletal Finding;Score,"BMMTLR;Brooke mMRC MMT Score, Lat. Rotat.;Brooke mMRC MMT Score, Lateral Rotation",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during lateral rotation that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Lateral Rotation (C139224)",5
"Brooke Modified Medical Research Council Manual Muscle Test Score, Plantar Flexion",C139221,"Brooke Modified Medical Research Council Manual Muscle Test Score, Plantar Flexion (C139221)",C25338,Musculoskeletal Finding;Score,"BMMTPF;Brooke mMRC MMT Score, Plantar Flex;Brooke mMRC MMT Score, Plantar Flexion",Ordinal,"The numerical value that represents the result of a clinical assessment of muscle strength and function during plantar flexion that is based on the Brooke Modified Medical Research Council Manual Muscle Test. (Brooke MH, Griggs RC, Mendell JR, Fenichel GM, et al. Clinical trial in Duchenne dystrophy. I. The design of the protocol. Muscle Nerve. 1981 May-Jun;4(3):186-97. doi:10.1002/mus.880040304).",1,"Score (C25338); Brooke Modified Medical Research Council Manual Muscle Test Score, Plantar Flexion (C139221)",5
C-Reactive Protein Measurement,C64548,C-Reactive Protein Measurement (C64548),C64430,Laboratory Tests;Protein or Enzyme Measurements;Chemistry Tests,CRP;C Reactive Protein,Quantitative;Ordinal,A quantitative measurement of the amount of C-reactive protein present in a sample.,1,Protein or Enzyme Type Measurement (C64430); C-Reactive Protein Measurement (C64548),4
CNS Stimulant Drug Measurement,C75342,CNS Stimulant Drug Measurement (C75342),C74675,Laboratory Tests;Chemistry Tests;Drug Class Measurements,,,The determination of the amount of any drug that stimulates the central nervous system (CNS) present in a sample.,2,Chemistry Test (C49237); Drug Class Measurement (C74675); CNS Stimulant Drug Measurement (C75342),0
Caffeine Use History,C201990,Caffeine Use History (C201990),,Substance Use;Personal Medical History;Medical History,Caffeine History;Caffeine Use,Nominal,A description of an individual's current or previous caffeine consumption.,0,Caffeine Use History (C201990),11
Calcium Measurement,C64488,Calcium Measurement (C64488),C49237,Laboratory Tests;Chemistry Tests,Calcium;CA,Quantitative;Ordinal,A quantitative measurement of the amount of calcium present in a sample.,1,Chemistry Test (C49237); Calcium Measurement (C64488),4
Carbon Dioxide Measurement,C64545,Carbon Dioxide Measurement (C64545),C82624,Laboratory Tests;Chemistry Tests;Gas Measurements,Carbon Dioxide;CO2,Quantitative,A quantitative measurement of the gas carbon dioxide present in a sample.,2,Chemistry Test (C49237); Gas Measurement (C82624); Carbon Dioxide Measurement (C64545),4
Carbon Monoxide Measurement,C139084,Carbon Monoxide Measurement (C139084),C82624,Laboratory Tests;Chemistry Tests;Gas Measurements,Carbon Monoxide;CO,Quantitative,The determination of the amount of carbon monoxide present in a sample.,2,Chemistry Test (C49237); Gas Measurement (C82624); Carbon Monoxide Measurement (C139084),3
Carboxyhemoglobin Measurement,C96591,Carboxyhemoglobin Measurement (C96591),C64848,Laboratory Tests;Chemistry Tests;Hemoglobin Measurements,Carboxyhemoglobin,Quantitative,The determination of the amount of carboxyhemoglobin present in a sample.,2,Hematology Test (C49286); Hemoglobin Measurement (C64848); Carboxyhemoglobin Measurement (C96591),3
Carboxyhemoglobin to Total Hemoglobin Ratio Measurement,C147355,Carboxyhemoglobin to Total Hemoglobin Ratio Measurement (C147355),C64848,Laboratory Tests;Chemistry Tests;Hemoglobin Measurements,,Quantitative,The determination of the ratio of carboxyhemoglobin compared to total hemoglobin present in a sample. The measurement may be expressed as a ratio or percentage.,2,Hematology Test (C49286); Hemoglobin Measurement (C64848); Carboxyhemoglobin to Total Hemoglobin Ratio Measurement (C147355),3
Carcinogenic Nitrosamine,C45398,Carcinogenic Nitrosamine (C45398),,Laboratory Tests;Nitroso Carcinogens,,,"An organic N-nitroso compound with possible carcinogenic activity characterized by the group -NNO or -NHNO in its structure, formed by combining nitrates with amines. These compounds are found in various foods and many are carcinogenic or are suspected carcinogens. Cured meats can contain nitrosamines because meats contain amines and can react during cooking with sodium nitrite that is added as a preservative. (NCI05)",0,Carcinogenic Nitrosamine (C45398),0
Cardiovascular System Finding,C35552,Cardiovascular System Finding (C35552),,Cardiovascular System Finding,,,"Symptoms, physical examination results, and/or laboratory test results related to the cardiovascular system.",0,Cardiovascular System Finding (C35552),0
Cause of Death,C81239,Cause of Death (C81239),,Cause of Death,,,The circumstance or condition that results in the death of a living being.,0,Cause of Death (C81239),0
Cell Count,C48938,Cell Count (C48938),,Laboratory Tests;Clinical Pathology Procedures,,,A procedure to determine the number of cells in a sample.,0,Cell Count (C48938),0
Cellularity Measurement,C111153,Cellularity Measurement (C111153),C48938,Oncology Standards;Tumor Results;Tumor Measurements;Breast Cancer TAUG,CELLULAR;Cellularity Grade;Cellularity Index;Percent Cellularity,Quantitative,"The determination of the amount of degree, quality or condition of cells present in a sample.",1,Cell Count (C48938); Cellularity Measurement (C111153),7
Chamber Hypertrophy or Enlargement ECG Assessment,C111155,Chamber Hypertrophy or Enlargement ECG Assessment (C111155),C83146,Electrocardiogram Findings;Electrocardiogram Abnormalities;ECG Findings;ECG Abnormalities,CHYPTENL;Chamber Hypertrophy or Enlargement,Nominal,An electrocardiographic assessment of chamber hypertrophy or enlargement.,1,Electrocardiogram Test (C83146); Chamber Hypertrophy or Enlargement ECG Assessment (C111155),7
Chemistry Test,C49237,Chemistry Test (C49237),,Laboratory Tests,Chemistry Measurement;Chemistry Procedure;Chemistry Technique,,A laboratory test designed for the quantification of an organic or inorganic chemical within a biological specimen.,0,Chemistry Test (C49237),0
Childbearing Potential,C106508,Childbearing Potential (C106508),C19332,Reproductive Findings,CHILDPOT,Ordinal,An indicator as to whether the female subject has the potential to become pregnant.,1,Personal Attribute (C19332); Childbearing Potential (C106508),2
Chloride Measurement,C64495,Chloride Measurement (C64495),C74946,Laboratory Tests;Chemistry Tests;Electrolyte Measurements,Chloride;CL,Quantitative,A quantitative measurement of the amount of chloride present in a sample.,2,Chemistry Test (C49237); Electrolyte Measurement (C74946); Chloride Measurement (C64495),4
Cholesterol Measurement,C105586,Cholesterol Measurement (C105586),C74949,Laboratory Tests;Chemistry Tests;Lipid Measurements,CHOL;Cholesterol;Total Cholesterol,Quantitative,The determination of the amount of total cholesterol present in a sample.,2,Chemistry Test (C49237); Lipid Measurement (C74949); Cholesterol Measurement (C105586),4
Choriogonadotropin Beta Measurement,C64851,Choriogonadotropin Beta Measurement (C64851),C147128,Laboratory Tests;Chemistry Tests;Hormone Measurements;Choriogonadotropin Measurements;HCG Measurements,beta-hCG;Choriogonadotropin Beta;Pregnancy Test;HCG,Ordinal,A determination of the presence of Choriogonadotropin Beta protein.,1,Choriogonadotropin Measurement (C147128); Choriogonadotropin Beta Measurement (C64851),2
