bc_short_name,bc_id,bc_short_name_id,parent_bc_id,bc_categories,bc_synonyms,result_scales,bc_definition,bc_hierarchy_level,bc_hierarchy_full,dec_n
Absolute Basophil Count,C64470,Absolute Basophil Count (C64470),C51948,Laboratory Tests;Hematology Tests;Blood Cell Counts;White Blood Cell Counts,Basophils;Total Basophil Count,Quantitative,The total number of white blood cells that are basophils. It is calculated by multiplying the white blood cell count by the percent of basophils in the differential white blood cell count.,3,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Absolute Basophil Count (C64470),5
Absolute Neutrophil Count,C63321,Absolute Neutrophil Count (C63321),C51950,Laboratory Tests;Hematology Tests;Blood Cell Counts;Leukocyte Counts;Neutrophil Counts,Neutrophils;Total Neutrophil Count;NEUT,Quantitative;Ordinal,"The real number of white blood cells (WBC) that are neutrophils. It is derived by multiplying the WBC count by the percent of neutrophils in the differential WBC count. The normal range for ANC is 1.5 to 8.0 (1,500 to 8,000/mm3).",4,Hematology Test (C49286); Blood Cell Count (C28133); Leukocyte Count (C51948); Neutrophil Count (C51950); Absolute Neutrophil Count (C63321),5
Academic Research Council Coronary Stent Thrombosis Timing,C123424,Academic Research Council Coronary Stent Thrombosis Timing (C123424),C35552,Findings About Cardiovascular Events;Cardiovascular System Finding,"STCTIMNG;Stent Thrombosis, Coronary, ARC Timing",Nominal,Categorization of the timing of coronary stent thrombosis occurrence per the classification schema described by the Academic Research Consortium (ARC).,1,Cardiovascular System Finding (C35552); Academic Research Council Coronary Stent Thrombosis Timing (C123424),6
Activated Partial Thromboplastin Time,C38462,Activated Partial Thromboplastin Time (C38462),C81959,Laboratory Tests;Chemistry Tests;Hematology Tests;Coagulation Study;Blood Protein Measurements;Factor III Measurements,APTT,Quantitative,A measurement of the length of time that it takes for clotting to occur when activating reagents are added to a plasma specimen. The test is partial due to the absence of tissue factor (Factor III) from the reaction mixture.,1,Factor III Measurement (C81959); Activated Partial Thromboplastin Time (C38462),5
Active Comparator,C68609,Active Comparator (C68609),,Clinical Trial Attribute;Trial Summary,Active Control,,"A therapeutically active agent, treatment regimen or procedure that is intended to provide baseline measurements for the experimental protocol of a clinical trial.",0,Active Comparator (C68609),0
Active Comparator Drug,C68612,Active Comparator Drug (C68612),C68609,Trial Summary,Comparative Treatment Name;COMPTRT,Nominal,A therapeutically active agent that is intended to provide baseline measurements for the experimental protocol of a clinical trial.,1,Active Comparator (C68609); Active Comparator Drug (C68612),5
Actively Menstruating Indicator,C204695,Actively Menstruating Indicator (C204695),C25180,Reproductive Findings;Clinical Findings Indicator;Indicator,AMENSIND,Ordinal,An indication as to whether the subject is menstruating at the time the question is asked.,1,Indicator (C25180); Actively Menstruating Indicator (C204695),2
Actual Date of Delivery,C178050,Actual Date of Delivery (C178050),,Reproductive Findings;Age,ADLVRDTC,Temporal,The date on which the delivery event occurred.,0,Actual Date of Delivery (C178050),2
Actual Subject Number,C98703,Actual Subject Number (C98703),C49695,Trial Summary,ACTSUB;Actual Number of Subjects,Quantitative,The actual number of subjects entered into a clinical trial.,1,Study Subject Group Characteristics (C49695); Actual Subject Number (C98703),3
Acute Myocardial Infarction From PCI Complication Type,C119239,Acute Myocardial Infarction From PCI Complication Type (C119239),C25284,Findings About Cardiovascular Events;Cardiovascular System Finding,PCIAAC;PCI Acute Angiographic Complication,Nominal,A description of the complications from a percutaneous coronary intervention procedure that lead to an acute myocardial ischemic event.,1,Type (C25284); Acute Myocardial Infarction From PCI Complication Type (C119239),6
Acute Myocardial Infarction Type,C118936,Acute Myocardial Infarction Type (C118936),C35552,Findings About Cardiovascular Events;Cardiovascular System Finding,ACMITYPE,Ordinal,A classification or description of the acute myocardial infarction.,1,Cardiovascular System Finding (C35552); Acute Myocardial Infarction Type (C118936),8
Acute Physiology and Chronic Health Evaluation II Clinical Classification,C121005,Acute Physiology and Chronic Health Evaluation II Clinical Classification (C121005),C118969,QRS;Clinical or Research Assessment Classification;Acute Physiology and Chronic Health Evaluation II Clinical Classification;APACHE II;APCH1,APACHE II,,"A standardized rating scale developed by Knaus et al in 1985, which is a classification system used to measure severity of disease. This instrument uses a point score system based on physiological measurements, age and previous health status.",1,Clinical or Research Assessment Classification (C118969); Acute Physiology and Chronic Health Evaluation II Clinical Classification (C121005),3
Adaptive Study Design Indicator,C146995,Adaptive Study Design Indicator (C146995),C25180,Trial Summary,ADAPT;Adaptive Design,Nominal,"An indication as to whether a study's design includes a prospectively planned opportunity for modification of one or more specified aspects of the study design and/or hypotheses based on analysis of data, usually interim data.",1,Indicator (C25180); Adaptive Study Design Indicator (C146995),6
Additional Outcome Measure,C156601,Additional Outcome Measure (C156601),C70705,Trial Summary,OUTMSADD,Nominal,"Additional key measures that will be used to evaluate the intervention(s) or, for observational studies, that are a focus of the study, but which are not considered primary or secondary outcome measures.",1,Component of Study Protocol (C70705); Additional Outcome Measure (C156601),3
Adrenarche Age,C189362,Adrenarche Age (C189362),C69217,Reproductive Findings;Age,ADRNRAGE,Quantitative,The age at onset of adrenal androgen-mediated secondary sexual characteristics.,1,Age Started (C69217); Adrenarche Age (C189362),3
Adverse Event,C41331,Adverse Event (C41331),,Subject Disposition;Protocol Disposition Events,,Nominal,"Any unfavorable or unintended disease, sign, or symptom (including an abnormal laboratory finding) that is temporally associated with the use of a medical treatment or procedure, and that may or may not be considered related to the medical treatment or procedure. Such events can be related to the intervention, dose, route of administration, patient, or caused by an interaction with another drug(s) or procedure(s).",0,Adverse Event (C41331),5
Adverse Event Yes No Indicator,C83347,Adverse Event Yes No Indicator (C83347),C82438,Event Occurrence Indicators,AEYN,Nominal,An indication of whether an adverse event has occurred.,1,Event Occurrence Indicator (C82438); Adverse Event Yes No Indicator (C83347),2
Age,C25150,Age (C25150),,Age,,,How long something has existed; elapsed time since birth.,0,Age (C25150),0
Age Started,C69217,Age Started (C69217),,Age,Age at Onset,Quantitative,The age of a person at the start of a specific event.,0,Age Started (C69217),0
Age at Death,C135383,Age at Death (C135383),C25150,Death Diagnosis and Details;Age,AGEDTH;Age At Date of Death,Quantitative,The age at which death occurred.,1,Age (C25150); Age at Death (C135383),3
Age at First Oral Sex,C201481,Age at First Oral Sex (C201481),C25150,Reproductive Findings;Age,FSXOAGE,Quantitative,The age at which first oral sex occurred.,1,Age (C25150); Age at First Oral Sex (C201481),3
Age at First Sexual Intercourse,C201480,Age at First Sexual Intercourse (C201480),C25150,Reproductive Findings;Age,FSXIAGE,Quantitative,The age at which first sexual intercourse occurred.,1,Age (C25150); Age at First Sexual Intercourse (C201480),3
Age at Menarche,C19666,Age at Menarche (C19666),C25150,Reproductive Findings;Age,MENARAGE;Menarche Age,Quantitative,Age of an individual at their first menstruation.,1,Age (C25150); Age at Menarche (C19666),3
Age at Menopause,C106497,Age at Menopause (C106497),C25150,Reproductive Findings;Age,MENOAGE;Menopause Age,Quantitative,The age at which permanent cessation of menses occurs.,1,Age (C25150); Age at Menopause (C106497),3
Agent,C1708,Agent (C1708),,Clinical Trial Attribute;Trial Summary,,,"An active power or cause (as principle, substance, physical or biological factor, etc.) that produces a specific effect.",0,Agent (C1708),0
Aggregate PR Interval,C117773,Aggregate PR Interval (C117773),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG,Quantitative,"An aggregate PR value based on the measurement of PR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",1,ECG Measurement (C62085); Aggregate PR Interval (C117773),9
Aggregate QRS Duration,C117779,Aggregate QRS Duration (C117779),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QRS Aggregate Duration;QRSAG,Quantitative,"An aggregate QRS value based on the measurement of QRS intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",1,ECG Measurement (C62085); Aggregate QRS Duration (C117779),9
Aggregate QT Interval,C117783,Aggregate QT Interval (C117783),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QT Interval Aggregate;QTAG,Quantitative,"An aggregate QT value based on the measurement of QT intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",1,ECG Measurement (C62085); Aggregate QT Interval (C117783),9
Aggregate QTCB Interval,C117784,Aggregate QTCB Interval (C117784),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QTCB Interval Aggregate;QTCBAG,Quantitative,A QT aggregate interval corrected for heart rate using Bazett's formula.,1,ECG Measurement (C62085); Aggregate QTCB Interval (C117784),9
Aggregate QTCF Interval,C117786,Aggregate QTCF Interval (C117786),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,QTCF Interval Aggregate;QTCFAG,Quantitative,A QT aggregate interval corrected for heart rate using Fridericia's formula.,1,ECG Measurement (C62085); Aggregate QTCF Interval (C117786),9
Aggregate RR Interval,C117791,Aggregate RR Interval (C117791),C62085,Electrocardiogram Findings;Electrocardiogram Measurements;ECG Measurements,RR Interval Aggregate;RRAG,Quantitative,"An aggregate RR value based on the measurement of RR intervals from multiple beats within a single ECG. The method of aggregation, which can vary, is typically a measure of central tendency such as the mean. (CDISC)",1,ECG Measurement (C62085); Aggregate RR Interval (C117791),9
Alanine Aminotransferase Measurement,C64433,Alanine Aminotransferase Measurement (C64433),C74954,Laboratory Tests;Chemistry Tests;Liver Function Tests;Drug-Induced Liver Injury;DILI,ALT;SGPT,Quantitative,A quantitative measurement of alanine aminotransferase present in a sample.,2,Chemistry Test (C49237); Liver Function Test (C74954); Alanine Aminotransferase Measurement (C64433),5
Albumin Measurement,C64431,Albumin Measurement (C64431),C74954,Laboratory Tests;Chemistry Tests;Liver Function Tests;Drug-Induced Liver Injury;DILI,Albumin,Quantitative;Ordinal,A quantitative measurement of albumin present in a sample.,2,Chemistry Test (C49237); Liver Function Test (C74954); Albumin Measurement (C64431),5
Albumin To Creatinine Protein Ratio Measurement,C74761,Albumin To Creatinine Protein Ratio Measurement (C74761),C74760,Laboratory Tests;Chemistry Tests;Urine Protein Measurement;Ratio Measurements,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT,Quantitative,The determination of the ratio of albumin compared to creatinine protein present in a urine sample. The measurement may be expressed as a ratio or percentage.,1,Urine Protein Measurement (C74760); Albumin To Creatinine Protein Ratio Measurement (C74761),5
Alcohol Use History,C81229,Alcohol Use History (C81229),,Substance Use;Personal Medical History;Medical History,Alcohol History;Alcohol Use,Nominal,A description of an individual's current and past experience with alcoholic beverage consumption.,0,Alcohol Use History (C81229),18
Algorithm,C16275,Algorithm (C16275),,Clinical Trial Attribute;Trial Summary,Algorithms,,A defined procedure for solving a problem. Applied to a problem-solving procedure implemented in software to be executed by a computer.,0,Algorithm (C16275),0
Alkaline Phosphatase Measurement,C64432,Alkaline Phosphatase Measurement (C64432),C74954,Laboratory Tests;Chemistry Tests;Liver Function Tests;Drug-Induced Liver Injury;DILI,Alkaline Phosphatase,Quantitative,A quantitative measurement of alkaline phosphatase present in a sample.,2,Chemistry Test (C49237); Liver Function Test (C74954); Alkaline Phosphatase Measurement (C64432),5
Allergen Skin Response Index Measurement,C112221,Allergen Skin Response Index Measurement (C112221),C15260,Immunology Tests;Immunodiagnostic Procedure;Skin Response,ASRINDEX,Quantitative,The ratio measurement of the allergen wheal size to the positive control wheal size in an allergen skin test.,1,Immunodiagnostic Procedure (C15260); Allergen Skin Response Index Measurement (C112221),6
Allergen Skin Response Intensity Measurement,C112222,Allergen Skin Response Intensity Measurement (C112222),C15260,Immunology Tests;Immunodiagnostic Procedure;Skin Response,ASRINT,Quantitative;Nominal,The semiquantitative assessment of the wheal-and-flare index that measures the intensity of the reaction.,1,Immunodiagnostic Procedure (C15260); Allergen Skin Response Intensity Measurement (C112222),6
Allergen-induced Antibody Measurement,C182150,Allergen-induced Antibody Measurement (C182150),,Laboratory Tests;Immunogenicity Specimen Assessments,,,"The determination of the allergen-induced, binding antibody in a biospecimen.",0,Allergen-induced Antibody Measurement (C182150),0
Allergen-induced IgA Antibody Measurement,C187776,Allergen-induced IgA Antibody Measurement (C187776),C182150,Laboratory Tests;Immunogenicity Specimen Assessments;Immunoglobulin A Measurements;Allergen-induced Antibody Measurements,ARIGAAB;Allergen-induced IgA Antibody,Quantitative;Ordinal,The determination of the amount of allergen-induced IgA antibody in a sample.,1,Allergen-induced Antibody Measurement (C182150); Allergen-induced IgA Antibody Measurement (C187776),9
