package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,collection_group_id,implementation_option,scenario,short_name,collection_item,variable_name,dec_id,question_text,prompt,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C117779,QRSAG,CDASHIG,2-1,,EG,QRSAG_VERTICAL,Vertical,LOCAL READING,QRS Duration Aggregate (Vertical),QRSAG,EGORRES,C25330,"QRS Duration, Aggregate Result",,4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QRSAG,
2025-12-31,C117779,QRSAG,CDASHIG,2-1,,EG,QRSAG_VERTICAL,Vertical,LOCAL READING,QRS Duration Aggregate (Vertical),QRSAGU,EGORRESU,C42574,"QRS Duration, Aggregate Result Unit",,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QRSAG,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_HORIZONTAL,Horizontal,LOCAL READING,QT Interval Aggregate (Horizontal),EGDAT,EGDAT,C82515,,Date of Assessment,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_HORIZONTAL,Horizontal,LOCAL READING,QT Interval Aggregate (Horizontal),EGMETHOD,EGMETHOD,C82535,,Method,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTAG,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_HORIZONTAL,Horizontal,LOCAL READING,QT Interval Aggregate (Horizontal),EGPOS,EGPOS,C62164,,Position,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_HORIZONTAL,Horizontal,LOCAL READING,QT Interval Aggregate (Horizontal),QTAG_EGORRES,EGORRES,C25330,,"QT Interval, Aggregate Result",4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTAG,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_HORIZONTAL,Horizontal,LOCAL READING,QT Interval Aggregate (Horizontal),QTAG_EGORRESU,EGORRESU,C42574,,Unit,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTAG,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_VERTICAL,Vertical,LOCAL READING,QT Interval Aggregate (Vertical),EGDAT,EGDAT,C82515,What was the date of assessment?,,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_VERTICAL,Vertical,LOCAL READING,QT Interval Aggregate (Vertical),EGMETHOD,EGMETHOD,C82535,What was the method used for the ECG?,,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTAG,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_VERTICAL,Vertical,LOCAL READING,QT Interval Aggregate (Vertical),EGPOS,EGPOS,C62164,What was the position of the subject during the ECG measurement?,,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_VERTICAL,Vertical,LOCAL READING,QT Interval Aggregate (Vertical),QTAG,EGORRES,C25330,"QT Interval, Aggregate Result",,4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTAG,
2025-12-31,C117783,QTAG,CDASHIG,2-1,,EG,QTAG_VERTICAL,Vertical,LOCAL READING,QT Interval Aggregate (Vertical),QTAGU,EGORRESU,C42574,"QT Interval, Aggregate Result Unit",,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTAG,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_HORIZONTAL,Horizontal,LOCAL READING,QTCB Interval Aggregate (Horizontal),EGDAT,EGDAT,C82515,,Date of Assessment,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_HORIZONTAL,Horizontal,LOCAL READING,QTCB Interval Aggregate (Horizontal),EGMETHOD,EGMETHOD,C82535,,Method,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTCBAG,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_HORIZONTAL,Horizontal,LOCAL READING,QTCB Interval Aggregate (Horizontal),EGPOS,EGPOS,C62164,,Position,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_HORIZONTAL,Horizontal,LOCAL READING,QTCB Interval Aggregate (Horizontal),QTCBAG_EGORRES,EGORRES,C25330,,"QTcB Interval, Aggregate Result",4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCBAG,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_HORIZONTAL,Horizontal,LOCAL READING,QTCB Interval Aggregate (Horizontal),QTCBAG_EGORRESU,EGORRESU,C42574,,Unit,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCBAG,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_VERTICAL,Vertical,LOCAL READING,QTCB Interval Aggregate (Vertical),EGDAT,EGDAT,C82515,What was the date of assessment?,,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_VERTICAL,Vertical,LOCAL READING,QTCB Interval Aggregate (Vertical),EGMETHOD,EGMETHOD,C82535,What was the method used for the ECG?,,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTCBAG,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_VERTICAL,Vertical,LOCAL READING,QTCB Interval Aggregate (Vertical),EGPOS,EGPOS,C62164,What was the position of the subject during the ECG measurement?,,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_VERTICAL,Vertical,LOCAL READING,QTCB Interval Aggregate (Vertical),QTCBAG,EGORRES,C25330,"QTcB Interval, Aggregate Result",,4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCBAG,
2025-12-31,C117784,QTCBAG,CDASHIG,2-1,,EG,QTCBAG_VERTICAL,Vertical,LOCAL READING,QTCB Interval Aggregate (Vertical),QTCBAGU,EGORRESU,C42574,"QTcB Interval, Aggregate Result Unit",,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCBAG,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_HORIZONTAL,Horizontal,LOCAL READING,QTCF Interval Aggregate (Horizontal),EGDAT,EGDAT,C82515,,Date of Assessment,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_HORIZONTAL,Horizontal,LOCAL READING,QTCF Interval Aggregate (Horizontal),EGMETHOD,EGMETHOD,C82535,,Method,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTCFAG,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_HORIZONTAL,Horizontal,LOCAL READING,QTCF Interval Aggregate (Horizontal),EGPOS,EGPOS,C62164,,Position,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_HORIZONTAL,Horizontal,LOCAL READING,QTCF Interval Aggregate (Horizontal),QTCFAG_EGORRES,EGORRES,C25330,,"QTcF Interval, Aggregate Result",4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCFAG,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_HORIZONTAL,Horizontal,LOCAL READING,QTCF Interval Aggregate (Horizontal),QTCFAG_EGORRESU,EGORRESU,C42574,,Unit,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCFAG,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_VERTICAL,Vertical,LOCAL READING,QTCF Interval Aggregate (Vertical),EGDAT,EGDAT,C82515,What was the date of assessment?,,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_VERTICAL,Vertical,LOCAL READING,QTCF Interval Aggregate (Vertical),EGMETHOD,EGMETHOD,C82535,What was the method used for the ECG?,,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTCFAG,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_VERTICAL,Vertical,LOCAL READING,QTCF Interval Aggregate (Vertical),EGPOS,EGPOS,C62164,What was the position of the subject during the ECG measurement?,,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_VERTICAL,Vertical,LOCAL READING,QTCF Interval Aggregate (Vertical),QTCFAG,EGORRES,C25330,"QTcF Interval, Aggregate Result",,4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCFAG,
2025-12-31,C117786,QTCFAG,CDASHIG,2-1,,EG,QTCFAG_VERTICAL,Vertical,LOCAL READING,QTCF Interval Aggregate (Vertical),QTCFAGU,EGORRESU,C42574,"QTcF Interval, Aggregate Result Unit",,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCFAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_HORIZONTAL,Horizontal,LOCAL READING,QTC Aggregate Method Unspecified (Horizontal),EGDAT,EGDAT,C82515,,Date of Assessment,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_HORIZONTAL,Horizontal,LOCAL READING,QTC Aggregate Method Unspecified (Horizontal),EGMETHOD,EGMETHOD,C82535,,Method,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTCUNSAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_HORIZONTAL,Horizontal,LOCAL READING,QTC Aggregate Method Unspecified (Horizontal),EGPOS,EGPOS,C62164,,Position,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_HORIZONTAL,Horizontal,LOCAL READING,QTC Aggregate Method Unspecified (Horizontal),QTCUNSAG_EGORRES,EGORRES,C25330,,"QTc Corr Method Unspecified, Aggregate Result Unit",4,Y,integer,3,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCUNSAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_HORIZONTAL,Horizontal,LOCAL READING,QTC Aggregate Method Unspecified (Horizontal),QTCUNSAG_EGORRESU,EGORRESU,C42574,,Unit,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCUNSAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_VERTICAL,Vertical,LOCAL READING,QTC Aggregate Method Unspecified (Vertical),EGDAT,EGDAT,C82515,What was the date of assessment?,,1,N,date,10,,N,,,,,,,,EGDTC,EGDTC,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_VERTICAL,Vertical,LOCAL READING,QTC Aggregate Method Unspecified (Vertical),EGMETHOD,EGMETHOD,C82535,What was the method used for the ECG?,,2,Y,text,50,,N,C71151,EGMETHOD,,,,12 LEAD STANDARD,C71102,EGMETHOD,EGMETHOD = 12 LEAD STANDARD when EGTESTCD = QTCUNSAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_VERTICAL,Vertical,LOCAL READING,QTC Aggregate Method Unspecified (Vertical),EGPOS,EGPOS,C62164,What was the position of the subject during the ECG measurement?,,3,N,text,50,,N,C71148,POSITION,SEMI-FOWLERS;SEMI-RECUMBENT;SITTING;STANDING;SUPINE,Semi-Fowlers;Semi-Recumbent;Sitting;Standing;Supine,Single,,,EGPOS,EGPOS,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_VERTICAL,Vertical,LOCAL READING,QTC Aggregate Method Unspecified (Vertical),QTCUNSAG,EGORRES,C25330,"QTc Corr Method Unspecified, Aggregate Result",,4,Y,text,50,,N,,,,,,,,EGORRES;EGTEST;EGTESTCD,EGORRES when EGTESTCD = QTCUNSAG,
2025-12-31,C174285,QTCUNSAG,CDASHIG,2-1,,EG,QTCUNSAG_VERTICAL,Vertical,LOCAL READING,QTC Aggregate Method Unspecified (Vertical),QTCUNSAGU,EGORRESU,C42574,"QTc Corr Method Unspecified, Aggregate Result Unit",,5,Y,text,50,,N,C71620,UNIT,ms;/s,msec;per sec,Single,,,EGORRESU;EGTEST;EGTESTCD,EGORRESU when EGTESTCD = QTCUNSAG,
2025-12-31,C100762,,CDASHIG,2-3,,FT,ADASCOG,,,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,ADASCOG_FTCAT,FTCAT,C25372,,Category of Functional Test,1,N,text,100,,Y,C115304,FTCAT,,,,ADAS-COG,C100191,FTCAT,FTCAT = ADAS-COG,
2025-12-31,C100762,,CDASHIG,2-3,,FT,ADASCOG,,,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,ADASCOG_FTPERF,FTPERF,C82525,Was the ADAS-COG Functional Test performed?,,2,N,text,1,,N,C66742,NY,N;Y,No;Yes,Single,,,FTSTAT,[NOT SUBMITTED]; FTSTAT = NOT DONE when FTTESTCD = FTALL,
2025-12-31,C100762,,CDASHIG,2-3,,FT,ADASCOG,,,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,ADASCOG_FTDAT,FTDTC,C82515,,Date of Assessment,3,Y,date,10,,N,,,,,,,,FTDTC,FTDTC,
2025-12-31,C100762,,CDASHIG,2-3,,FT,ADASCOG,,,Alzheimer's Disease Assessment Scale-Cognitive CDISC Version Functional Test,ADASCOG_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,4,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100209,ADCCMD,CDASHIG,2-3,,FT,ADCCMD,,,CDISC ADAS-Cog - Commands Summary Score,ADCCMD_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Commands,,FTSCAT,FTSCAT = Commands,
2025-12-31,C100209,ADCCMD,CDASHIG,2-3,,FT,ADCCMD,,,CDISC ADAS-Cog - Commands Summary Score,ADCCMD_FTORRES,FTORRES,C91106,,COMMANDS,2,Y,text,5,2.0,N,,,all commands correct;1 command incorrect;2 commands incorrect;3 commands incorrect;4 commands incorrect;all 5 commands incorrect,all commands correct;1 command incorrect;2 commands incorrect;3 commands incorrect;4 commands incorrect;all 5 commands incorrect,Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCCMD,
2025-12-31,C100209,ADCCMD,CDASHIG,2-3,,FT,ADCCMD,,,CDISC ADAS-Cog - Commands Summary Score,ADCCMD_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,3,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100278,ADCCMP,CDASHIG,2-3,,FT,ADCCMP,,,CDISC ADAS-Cog - Comprehension,ADCCMP_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Degree of Impairment,,FTSCAT,FTSCAT = Degree of Impairment,
2025-12-31,C100278,ADCCMP,CDASHIG,2-3,,FT,ADCCMP,,,CDISC ADAS-Cog - Comprehension,ADCCMP_FTORRES,FTORRES,C91106,,COMPREHENSION,2,Y,text,5,2.0,N,,,"No evidence of poor comprehension;Very mild - 1 or 2 instances of misunderstanding;Mild - 3-5 instances of misunderstanding;Moderate - requires several repetitions and rephrasings;Moderately severe - patient only occasionally responds correctly (i.e., yes/no questions);Severe - patient rarely responds to questions appropriately, not due to poverty of speech","No evidence of poor comprehension;Very mild - 1 or 2 instances of misunderstanding;Mild - 3-5 instances of misunderstanding;Moderate - requires several repetitions and rephrasings;Moderately severe - patient only occasionally responds correctly (i.e., yes/no questions);Severe - patient rarely responds to questions appropriately, not due to poverty of speech",Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCCMP,
2025-12-31,C100279,ADCCON,CDASHIG,2-3,,FT,ADCCON,,,CDISC ADAS-Cog - Concentration/Distractibility,ADCCON_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Degree of Impairment,,FTSCAT,FTSCAT = Degree of Impairment,
2025-12-31,C100279,ADCCON,CDASHIG,2-3,,FT,ADCCON,,,CDISC ADAS-Cog - Concentration/Distractibility,ADCCON_FTORRES,FTORRES,C91106,,CONCENTRATION/DISTRACTABILITY,2,Y,text,5,2.0,N,,,"No evidence of poor concentration or distractibility;Very mild - one instance of poor concentration;Mild - 2-3 instances of poor concentration/distractibility, signs of restlessness and inattentiveness;Moderate - 4-5 instances during interview;Moderately severe - poor concentration/distractibility throughout much of interview;Severe - extreme difficulty in concentration and extremely distractible, unable to complete tasks","No evidence of poor concentration or distractibility;Very mild - one instance of poor concentration;Mild - 2-3 instances of poor concentration/distractibility, signs of restlessness and inattentiveness;Moderate - 4-5 instances during interview;Moderately severe - poor concentration/distractibility throughout much of interview;Severe - extreme difficulty in concentration and extremely distractible, unable to complete tasks",Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCCON,
2025-12-31,C100279,ADCCON,CDASHIG,2-3,,FT,ADCCON,,,CDISC ADAS-Cog - Concentration/Distractibility,ADCCON_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,3,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100226,ADCCP,CDASHIG,2-3,,FT,ADCCP,,,CDISC ADAS-Cog - Constructional Praxis Summary Score,ADCCP_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Constructional Praxis,,FTSCAT,FTSCAT = Constructional Praxis,
2025-12-31,C100226,ADCCP,CDASHIG,2-3,,FT,ADCCP,,,CDISC ADAS-Cog - Constructional Praxis Summary Score,ADCCP_FTORRES,FTORRES,C91106,,CONSTRUCTIONAL PRAXIS,2,Y,text,5,2.0,N,,,"all 4 drawings correct;1 form drawn incorrectly;2 forms drawn incorrectly;3 forms drawn incorrectly;4 forms drawn incorrectly (but one or more side/section of at least one shape drawn);No figures drawn, no recognizable attempt at drawing any side/section of any figure","all 4 drawings correct;1 form drawn incorrectly;2 forms drawn incorrectly;3 forms drawn incorrectly;4 forms drawn incorrectly (but one or more side/section of at least one shape drawn);No figures drawn, no recognizable attempt at drawing any side/section of any figure",Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCCP,
2025-12-31,C100226,ADCCP,CDASHIG,2-3,,FT,ADCCP,,,CDISC ADAS-Cog - Constructional Praxis Summary Score,ADCCP_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,3,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100277,ADCDIF,CDASHIG,2-3,,FT,ADCDIF,,,CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech,ADCDIF_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Degree of Impairment,,FTSCAT,FTSCAT = Degree of Impairment,
2025-12-31,C100277,ADCDIF,CDASHIG,2-3,,FT,ADCDIF,,,CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech,ADCDIF_FTORRES,FTORRES,C91106,,WORD FINDING DIFFICULTY IN SPONTANEOUS SPEECH,2,Y,text,5,2.0,N,,,"No evidence of word finding difficulty in spontaneous speech;Very mild - 1 or 2 instances, not clinically significant;Mild - noticeable circumlocution or synonym substitution;Moderate - loss of words without compensation on occasion;Moderately severe - frequent loss of words without compensation;Severe - nearly total loss of content of words, speech sounds empty, 1-2 word utterances","No evidence of word finding difficulty in spontaneous speech;Very mild - 1 or 2 instances, not clinically significant;Mild - noticeable circumlocution or synonym substitution;Moderate - loss of words without compensation on occasion;Moderately severe - frequent loss of words without compensation;Severe - nearly total loss of content of words, speech sounds empty, 1-2 word utterances",Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCDIF,
2025-12-31,C100277,ADCDIF,CDASHIG,2-3,,FT,ADCDIF,,,CDISC ADAS-Cog - Word Difficulty in Spontaneous Speech,ADCDIF_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,3,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100215,ADCDRL,CDASHIG,2-3,,FT,ADCDRL,,,CDISC ADAS-Cog - Delayed Word Recall Summary Score,ADCDRL_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Delayed Word Recall,,FTSCAT,FTSCAT = Delayed Word Recall,
2025-12-31,C100215,ADCDRL,CDASHIG,2-3,,FT,ADCDRL,,,CDISC ADAS-Cog - Delayed Word Recall Summary Score,ADCDRL_FTORRES,FTORRES,C91106,,DELAYED WORD RECALL,2,Y,integer,2,,N,,,0;1;2;3;4;5;6;7;8;9;10,0;1;2;3;4;5;6;7;8;9;10,Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCDRL,
2025-12-31,C100215,ADCDRL,CDASHIG,2-3,,FT,ADCDRL,,,CDISC ADAS-Cog - Delayed Word Recall Summary Score,ADCDRL_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,3,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100232,ADCIP,CDASHIG,2-3,,FT,ADCIP,,,CDISC ADAS-Cog - Ideational Praxis Summary Score,ADCIP_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Ideational Praxis,,FTSCAT,FTSCAT = Ideational Praxis,
2025-12-31,C100232,ADCIP,CDASHIG,2-3,,FT,ADCIP,,,CDISC ADAS-Cog - Ideational Praxis Summary Score,ADCIP_FTORRES,FTORRES,C91106,,IDEATIONAL PRAXIS,2,Y,text,5,2.0,N,,,all components performed correctly;failure to perform 1 component;failure to perform 2 components;failure to perform 3 components;failure to perform 4 components;failure to perform 5 components,all components performed correctly;failure to perform 1 component;failure to perform 2 components;failure to perform 3 components;failure to perform 4 components;failure to perform 5 components,Single,,,FTORRES;FTTESTCD;FTTEST,FTORRES when FTTESTCD = ADCIP,
2025-12-31,C100232,ADCIP,CDASHIG,2-3,,FT,ADCIP,,,CDISC ADAS-Cog - Ideational Praxis Summary Score,ADCIP_FTREASND,FTREASND,C82556,"If any item(s) are incomplete or not done, please specify reason:",,3,N,text,200,,N,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,Single,,,FTREASND,FTREASND,
2025-12-31,C100284,ADCMZ,CDASHIG,2-3,,FT,ADCMZ,,,CDISC ADAS-Cog - Executive Function Maze Summary Score,ADCMZ_FTSCAT,FTSCAT,C25692,,Subcategory,1,N,text,100,,N,,,,,,Executive Function Maze,,FTSCAT,FTSCAT = Executive Function Maze,
