package_date,bc_id,sdtmig_start_version,sdtmig_end_version,domain,vlm_source,vlm_group_id,short_name,sdtm_variable,dec_id,nsv_flag,codelist,codelist_submission_value,subset_codelist,value_list,assigned_term,assigned_value,role,subject,linking_phrase,predicate_term,object,data_type,length,format,significant_digits,mandatory_variable,mandatory_value,origin_type,origin_source,comparator,vlm_target
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMCLAS,C83219,N,,,,,,,Qualifier,CMCLAS,is a dictionary-derived class name for the value in,IS_DERIVED_FROM,CMTRT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMCLASCD,C83219,N,,,,,,,Qualifier,CMCLASCD,is a dictionary-derived class code for the value in,IS_DECODED_BY,CMTRT,text,200.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMPRESP,C171000,N,C66742,NY,NY_Y,Y,,,Qualifier,CMPRESP,indicates pre-specification of the value in,IS_INDICATOR_FOR,CMTRT,text,1.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMINDC,C83085,N,,,,,,,Qualifier,CMINDC,is the medical condition that is the reason for the treatment in,IS_REASON_FOR,CMTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMDOSE,C83221,N,,,,,,,Qualifier,CMDOSE,is the administered amount of the treatment in,IS_ATTRIBUTE_FOR,CMTRT,float,8.0,8.3,3.0,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMDOSTXT,C83221,N,,,,,,,Qualifier,CMDOSTXT,is the administered amount of the treatment in,IS_ATTRIBUTE_FOR,CMTRT,text,40.0,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMDOSU,C83034,N,C71620,UNIT,,,,,Qualifier,CMDOSU,is the unit for,IS_UNIT_FOR,CMDOSE,text,40.0,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMDOSFRM,C83110,N,C66726,FRM,,,,,Qualifier,CMDOSFRM,is the physical form of the product in,IS_ATTRIBUTE_FOR,CMTRT,text,40.0,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMDOSFRQ,C83042,N,C71113,FREQ,,,,,Qualifier,CMDOSFRQ,is the frequency of administration of the amount in,SPECIFIES,CMDOSE,text,40.0,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMROUTE,C83120,N,C66729,ROUTE,,,,,Qualifier,CMROUTE,is the part of the body through which is administered the treatment in,IS_ATTRIBUTE_FOR,CMTRT,text,40.0,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMSTDTC,C83235,N,,,,,,,Timing,CMSTDTC,is the start date for,IS_TIMING_FOR,CMTRT,datetime,,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMENDTC,C83225,N,,,,,,,Timing,CMENDTC,is the end date for,IS_TIMING_FOR,CMTRT,datetime,,,,N,N,Collected,Investigator,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMSTRF,C82559,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMSTRTPT,C82560,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMSTTPT,C82575,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMENRF,C82557,N,C66728,STENRF,,BEFORE;DURING;DURING/AFTER;AFTER;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMENRTPT,C82558,N,C66728,STENRF,,BEFORE;COINCIDENT;AFTER;ONGOING;UNKNOWN,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C53630,3-2,,CM,CM.CMTRT,CMPRESP,Concomitant Medication Prespecified,CMENTPT,C82574,N,,,,,,,Timing,,,,,text,20.0,,,N,N,Assigned,Sponsor,,
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDTESTCD,,N,C116108,DTHDXCD,,,C135383,AGEDTH,Topic,DDTESTCD,is the code for the value in,IS_DECODED_BY,DDTEST,,,,,Y,Y,,,EQ,
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDTEST,,N,C116107,DTHDX,,,C135383,Age at Death,Qualifier,DDTEST,decodes the value in,DECODES,DDTESTCD,,,,,Y,Y,,,,
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDORRES,C70856,N,,,,,,,Qualifier,DDORRES,is the result of the test in,IS_RESULT_OF,DDTESTCD,integer,8.0,,,Y,N,Collected,Vendor,,Y
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDORRESU,C50400,N,C66781,AGEU,,DAYS;HOURS;MONTHS;WEEKS;YEARS,,,Qualifier,DDORRESU,is the unit for the value in,IS_UNIT_FOR,DDORRES,,,,,N,N,,,,
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDSTRESC,C70856,N,,,,,,,Qualifier,DDSTRESC,is the result of the test in,IS_RESULT_OF,DDTESTCD,integer,8.0,,,Y,N,Collected,Vendor,,Y
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDSTRESN,C70856,N,,,,,,,Qualifier,DDSTRESN,is the result of the test in,IS_RESULT_OF,DDTESTCD,integer,8.0,,,N,N,Collected,Vendor,,Y
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDSTRESU,C50400,N,C66781,AGEU,,DAYS;HOURS;MONTHS;WEEKS;YEARS,,,Qualifier,DDSTRESU,is the unit for the value in,IS_UNIT_FOR,DDORRES,integer,8.0,,,N,N,,,,
2025-07-01,C135383,3-2,,DD,DD.DDTESTCD,AGEDTH,Age at Death,DDDTC,C82515,N,,,,,,,Timing,DDDTC,is the date of occurrence for,IS_TIMING_FOR,DDTESTCD,,,,,Y,N,,,,
2025-07-01,C69260,3-2,,DM,DM.AGE,AGE,Age,AGE,C170981,N,,,,,,,Qualifier,,,,,float,6.0,3.2,2.0,Y,N,Collected,Investigator,,
2025-07-01,C69260,3-2,,DM,DM.AGE,AGE,Age,AGEU,C50400,N,C66781,AGEU,,DAYS;HOURS;MONTHS;WEEKS;YEARS,,,Qualifier,AGEU,is the unit for,IS_UNIT_FOR,AGE,text,20.0,,,Y,N,Collected,Investigator,,
2025-07-01,C69260,3-2,,DM,DM.AGE,AGE,Age,DMDTC,C82515,N,,,,,,,Timing,,,,,datetime,,,,Y,N,,,,
2025-07-01,C83217,3-2,,DM,DM.BRTHDTC,BRTHDTC,Date/Time of Birth,BRTHDTC,C82515,N,,,,,,,Qualifier,,,,,datetime,,,,Y,N,Collected,Investigator,,
2025-07-01,C83217,3-2,,DM,DM.BRTHDTC,BRTHDTC,Date/Time of Birth,DMDTC,C82515,N,,,,,,,Timing,,,,,datetime,,,,Y,N,,,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECTRT,C117473,N,,,,,,,Topic,ECTRT,is original text for,IS_ORIGINAL_TEXT_FOR,EXTRT,text,200.0,,,Y,Y,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECREFID,C117469,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDOSE,C117479,N,,,,,,,Qualifier,ECDOSE,is the administered amount of the treatment in,IS_ATTRIBUTE_FOR,ECTRT,integer,20.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDOSTXT,C117480,N,,,,,,,Qualifier,ECDOSTXT,is the administered amount of the treatment in,IS_ATTRIBUTE_FOR,ECTRT,text,100.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDOSU,C117481,N,C71620,UNIT,,,,,Qualifier,ECDOSU,is the unit for,IS_UNIT_FOR,ECDOSE,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDOSFRM,C117482,N,C66726,FRM,,,,,Qualifier,ECDOSFRM,is the physical form of the product in,IS_ATTRIBUTE_FOR,ECTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDOSFRQ,C117483,N,C71113,FREQ,,,,,Qualifier,ECDOSFRQ,is the frequency of administration of the amount in,SPECIFIES,ECDOSE,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDOSRGM,C117485,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECROUTE,C117486,N,C66729,ROUTE,,,,,Qualifier,ECROUTE,is the part of the body through which is administered the treatment in,IS_ATTRIBUTE_FOR,ECTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECLOT,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECLOC,C117488,N,C74456,LOC,,,,,Qualifier,ECLOC,is the administration anatomical location for the treatment in,SPECIFIES,ECTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECLAT,C117489,N,C99073,LAT,,,,,Qualifier,ECLAT,further specifies the anatomical location in,SPECIFIES,ECLOC,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECDIR,C117490,N,C99074,DIR,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECFAST,,N,C66742,NY,NY_NY,N;Y,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECPSTRG,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECPSTRGU,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECADJ,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECSTDTC,C117496,N,,,,,,,Timing,ECSTDTC,is the start date for,IS_TIMING_FOR,ECTRT,datetime,,,,N,N,,,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL,Exposure as Collected Name of Treatment,ECENDTC,C117497,N,,,,,,,Timing,ECENDTC,is the end date for,IS_TIMING_FOR,ECTRT,datetime,,,,N,N,,,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECTRT,C117473,N,,,,,,Xanomeline (LY246708) or Placebo,Topic,ECTRT,is original text for,IS_ORIGINAL_TEXT_FOR,EXTRT,text,200.0,,,Y,Y,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECREFID,C117469,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDOSE,C117479,N,,,,,,,Qualifier,ECDOSE,is the administered amount of the treatment in,IS_ATTRIBUTE_FOR,ECTRT,integer,20.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDOSTXT,C117480,N,,,,,,,Qualifier,ECDOSTXT,is the administered amount of the treatment in,IS_ATTRIBUTE_FOR,ECTRT,text,100.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDOSU,C117481,N,C71620,UNIT,,,C28253,mg,Qualifier,ECDOSU,is the unit for,IS_UNIT_FOR,ECDOSE,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDOSFRM,C117482,N,C66726,FRM,,,C42968,PATCH,Qualifier,ECDOSFRM,is the physical form of the product in,IS_ATTRIBUTE_FOR,ECTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDOSFRQ,C117483,N,C71113,FREQ,,,C25473,QD,Qualifier,ECDOSFRQ,is the frequency of administration of the amount in,SPECIFIES,ECDOSE,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDOSRGM,C117485,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECROUTE,C117486,N,C66729,ROUTE,,,C38305,TRANSDERMAL,Qualifier,ECROUTE,is the part of the body through which is administered the treatment in,IS_ATTRIBUTE_FOR,ECTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECLOT,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECLOC,C117488,N,C74456,LOC,,ARM;AXILLA;BACK;BUTTOCK;CHEST;THIGH,,,Qualifier,ECLOC,is the administration anatomical location for the treatment in,SPECIFIES,ECTRT,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECLAT,C117489,N,C99073,LAT,,LEFT;RIGHT,,,Qualifier,ECLAT,further specifies the anatomical location in,SPECIFIES,ECLOC,text,200.0,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECDIR,C117490,N,C99074,DIR,,UPPER;MIDLINE;LOWER,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECFAST,,N,C66742,NY,NY_NY,N;Y,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECPSTRG,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECPSTRGU,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECADJ,,N,,,,,,,Qualifier,,,,,,,,,N,N,Collected,Investigator,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECSTDTC,C117496,N,,,,,,,Timing,ECSTDTC,is the start date for,IS_TIMING_FOR,ECTRT,datetime,,,,N,N,,,,
2025-07-01,C117466,3-4,,EC,EC.ECTRT,EXPOSCOLL_XANOMELINEPLACEBO,Exposure as Collected Xanomeline (LY246708) or Placebo,ECENDTC,C117497,N,,,,,,,Timing,ECENDTC,is the end date for,IS_TIMING_FOR,ECTRT,datetime,,,,N,N,,,,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTTESTCD,,N,,,,,C100209,ADCCMD,Topic,FTTESTCD,is the code for the value in,IS_DECODED_BY,FTTEST,,,,,Y,Y,,,EQ,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTTEST,,N,,,,,C100209,Commands,Qualifier,FTTEST,decodes the value in,DECODES,FTTESTCD,,,,,Y,N,,,,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTCAT,C25372,N,C115304,FTCAT,,,C100762,ADAS-COG,Qualifier,FTCAT,groups values in,GROUPS,FTTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTSCAT,C25692,N,,,,,,COMMANDS,Qualifier,FTSCAT,groups values in,GROUPS,FTCAT,,,,,N,N,,,EQ,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTORRES,C91106,N,,,,all commands correct;1 command incorrect;2 commands incorrect;3 commands incorrect;4 commands incorrect;all 5 commands incorrect,,,Qualifier,FTORRES,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Collected,Investigator,,Y
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTSTRESC,C46126,N,,,,0;1;2;3;4;5,,,Qualifier,FTSTRESC,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Derived,Sponsor,,Y
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTSTRESN,C46126,N,,,,0;1;2;3;4;5,,,Qualifier,FTSTRESN,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Derived,Sponsor,,Y
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTSTAT,C41202,N,C66789,ND,,NOT DONE,,,Qualifier,,,,,,,,,N,N,,,,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTREASND,C82556,N,,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,,,Qualifier,,,,,,,,,N,N,,,,
2025-07-01,C100209,3-2,,FT,FT.FTTESTCD,ADCCMD,CDISC ADAS-Cog - Commands Summary Score,FTDTC,C82515,N,,,,,,,Timing,FTDTC,is the date of occurrence for,IS_TIMING_FOR,FTTESTCD,,,,,Y,N,,,,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTTESTCD,,N,C100132,ADCTC,,,C100278,ADCCMP,Topic,FTTESTCD,is the code for the value in,IS_DECODED_BY,FTTEST,,,,,Y,Y,,,EQ,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTTEST,,N,C100131,ADCTN,,,C100278,Comprehension,Qualifier,FTTEST,decodes the value in,DECODES,FTTESTCD,,,,,Y,N,,,,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTCAT,C25372,N,C115304,FTCAT,,,C100762,ADAS-COG,Qualifier,FTCAT,groups values in,GROUPS,FTTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTSCAT,C25692,N,,,,,,COMPREHENSION,Qualifier,FTSCAT,groups values in,GROUPS,FTCAT,,,,,N,N,,,EQ,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTORRES,C91106,N,,,,"No evidence of poor comprehension;Very mild - 1 or 2 instances of misunderstanding;Mild - 3-5 instances of misunderstanding;Moderate - requires several repetitions and rephrasings;Moderately severe - patient only occasionally responds correctly (i.e.,",,,Qualifier,FTORRES,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Collected,Investigator,,Y
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTSTRESC,C46126,N,,,,0;1;2;3;4;5,,,Qualifier,FTSTRESC,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Derived,Sponsor,,Y
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTSTRESN,C46126,N,,,,0;1;2;3;4;5,,,Qualifier,FTSTRESN,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Derived,Sponsor,,Y
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTSTAT,C41202,N,C66789,ND,,NOT DONE,,,Qualifier,,,,,,,,,N,N,,,,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTREASND,C82556,N,,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,,,Qualifier,,,,,,,,,N,N,,,,
2025-07-01,C100278,3-2,,FT,FT.FTTESTCD,ADCCMP,CDISC ADAS-Cog - Comprehension,FTDTC,C82515,N,,,,,,,Timing,FTDTC,is the date of occurrence for,IS_TIMING_FOR,FTTESTCD,,,,,Y,N,,,,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTTESTCD,,N,C100132,ADCTC,,,C100279,ADCCON,Topic,FTTESTCD,is the code for the value in,IS_DECODED_BY,FTTEST,,,,,Y,Y,,,EQ,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTTEST,,N,C100131,ADCTN,,,C100279,Concentration/Distractibility,Qualifier,FTTEST,decodes the value in,DECODES,FTTESTCD,,,,,Y,N,,,,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTCAT,C25372,N,C115304,FTCAT,,,C100762,ADAS-COG,Qualifier,FTCAT,groups values in,GROUPS,FTTESTCD,,,,,Y,N,,,EQ,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTSCAT,C25692,N,,,,,,CONCENTRATION/DISTRACTIBILITY,Qualifier,FTSCAT,groups values in,GROUPS,FTCAT,,,,,N,N,,,EQ,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTORRES,C91106,N,,,,"No evidence of poor concentration or distractibility;Very mild - one instance of poor concentration;Mild - 2-3 instances of poor concentration/distractibility, signs of restlessness and inattentiveness;Moderate - 4-5 instances during interview;Moderat",,,Qualifier,FTORRES,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Collected,Investigator,,Y
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTSTRESC,C46126,N,,,,0;1;2;3;4;5,,,Qualifier,FTSTRESC,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Derived,Sponsor,,Y
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTSTRESN,C46126,N,,,,0;1;2;3;4;5,,,Qualifier,FTSTRESN,is the result of the test in,IS_RESULT_OF,FTTESTCD,float,5.0,2.2,2.0,Y,N,Derived,Sponsor,,Y
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTSTAT,C41202,N,C66789,ND,,NOT DONE,,,Qualifier,,,,,,,,,N,N,,,,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTREASND,C82556,N,,,,Participant refused;Participant unable for physical reasons;Participant unable for cognitive reasons;Not done for reasons other than physical/cognitive,,,Qualifier,,,,,,,,,N,N,,,,
2025-07-01,C100279,3-2,,FT,FT.FTTESTCD,ADCCON,CDISC ADAS-Cog - Concentration/Distractibility,FTDTC,C82515,N,,,,,,,Timing,FTDTC,is the date of occurrence for,IS_TIMING_FOR,FTTESTCD,,,,,Y,N,,,,
