package_date,bc_id,vlm_group_id,standard,standard_start_version,standard_end_version,domain,crf_group_id,implementation_option,scenario,categories,short_name,crf_item,variable_name,dec_id,question_text,prompt,completion_instructions,order_number,mandatory_variable,data_type,length,significant_digits,display_hidden,derived_variable,derivation_description,codelist,codelist_submission_value,value_list,value_display_list,selection_type,prepopulated_term,prepopulated_code,sdtm_target_variable,sdtm_annotation,sdtm_mapping
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMSTDAT,CMSTDTC,C83235,,Start Date,,15,Y,date,10,,N,N,,,,,,,,,CMSTDTC,CMSTDTC,
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMSTTIM,CMSTDTC,C83235,,Start Time,,16,N,time,5,,N,N,,,,,,,,,CMSTDTC,CMSTDTC,
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMPRIOR,CMPRIOR,,,Prior to Study,,17,N,text,1,,N,N,,C66742,NY,,,Single,,,CMSTRF;CMSTRTPT;CMSTTPT,[NOT SUBMITTED];CMSTRF;CMSTRTPT;CMSTTPT,
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMENDAT,CMENDTC,C83225,,End Date,,18,N,date,10,,N,N,,,,,,,,,CMENDTC,CMENDTC,
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMENTIM,CMENDTC,C83225,,End Time,,19,N,time,5,,N,N,,,,,,,,,CMENDTC,CMENDTC,
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMONGO,CMONGO,,,Ongoing,,20,N,text,1,,N,N,,C66742,NY,,,Single,,,CMENRF;CMENRTPT;CMENTPT,[NOT SUBMITTED];CMENRF;CMENRTPT;CMENTPT,
2025-12-31,C53630,CMPRIORBREASTCANCER,CDASHIG,2-1,,CM,CMPRIORBREASTCANCER_NORMALIZED,Normalized,,,Concomitant Therapy Breast Cancer Prior Treatment (Normalized),CMRSDISC,CMRSDISC,,,Reason for Discontinuation,,21,N,text,200,,N,N,,,,COMPLETED PRESCRIBED REGIMEN;DISEASE PROGRESSION,Completed Prescribed Regimen;Disease Progression,Single,,,CMRSDISC,CMRSDISC,
2025-12-31,C69260,AGE,CDASHIG,2-1,,DM,AGE,,,,AGE,DMDAT,DMDAT,C82515,,Collection Date,,1,N,date,10,,N,N,,,,,,,,,DMDTC,DMDTC,
2025-12-31,C69260,AGE,CDASHIG,2-1,,DM,AGE,,,,AGE,AGE,AGE,C170981,What is the subject's age?,,,2,Y,integer,3,,N,N,,,,,,,,,AGE,AGE,
2025-12-31,C69260,AGE,CDASHIG,2-1,,DM,AGE,,,,AGE,AGEU,AGEU,C50400,,Age Unit,,3,Y,text,20,,N,N,,C66781,AGEU,DAYS;HOURS;MONTHS;WEEKS;YEARS,Days;Hours;Months;Weeks;Years,Single,,,AGEU,AGEU,
2025-12-31,C83217,BRTHDTC,CDASHIG,2-1,,DM,BRTHDTC,,,,Date/Time of Birth,DMDAT,DMDAT,C82515,,Collection Date,,1,N,date,10,,N,N,,,,,,,,,DMDTC,DMDTC,
2025-12-31,C83217,BRTHDTC,CDASHIG,2-1,,DM,BRTHDTC,,,,Date/Time of Birth,BRTHDAT,BRTHDAT,C70856,What is the subject's date of birth?,,,2,Y,date,10,,N,N,,,,,,,,,BRTHDTC,BRTHDTC,
2025-12-31,C83217,BRTHDTC,CDASHIG,2-1,,DM,BRTHDTC,,,,Date/Time of Birth,BRTHTIM,BRTHTIM,C70856,What is the subject's time of birth?,,,3,N,time,5,,N,N,,,,,,,,,BRTHDTC,BRTHDTC,
2025-12-31,C83217,BRTHDTC,CDASHIG,2-1,,DM,BRTHDTC_SHORT,,Date Only,,Date of Birth,BRTHDAT,BRTHDAT,C70856,What is the subject's date of birth?,,,1,Y,date,10,,N,N,,,,,,,,,BRTHDTC,BRTHDTC,
2025-12-31,C16564,ETHNIC,CDASHIG,2-1,,DM,ETHNIC,,,,ETHNIC,DMDAT,DMDAT,C82515,,Collection Date,,1,N,date,10,,N,N,,,,,,,,,DMDTC,DMDTC,
2025-12-31,C16564,ETHNIC,CDASHIG,2-1,,DM,ETHNIC,,,,ETHNIC,ETHNIC,ETHNIC,C16564,What is the ethnicity of the subject?,,,2,Y,text,100,,N,N,,C66790,ETHNIC,HISPANIC OR LATINO;NOT HISPANIC OR LATINO;NOT REPORTED;UNKNOWN,Hispanic Or Latino;Not Hispanic Or Latino;Not Reported;Unknown,Single,,,ETHNIC,ETHNIC,
2025-12-31,C17049,RACE,CDASHIG,2-1,,DM,RACE,,,,RACE,DMDAT,DMDAT,C82515,,Collection Date,,1,N,date,10,,N,N,,,,,,,,,DMDTC,DMDTC,
2025-12-31,C17049,RACE,CDASHIG,2-1,,DM,RACE,,,,RACE,RACE,RACE,C17049,Which of the following five racial designations best describes you?,,,2,Y,text,100,,N,N,,C74457,RACE,AMERICAN INDIAN OR ALASKA NATIVE;ASIAN;BLACK OR AFRICAN AMERICAN;NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER;NOT REPORTED;OTHER;UNKNOWN;WHITE,American Indian Or Alaska Native;Asian;Black Or African American;Native Hawaiian Or Other Pacific Islander;Not Reported;Other;Unknown;White,Multiple,,,RACE,RACE,
2025-12-31,C17049,RACE,CDASHIG,2-1,,DM,RACE,,,,RACE,RACEOTH,RACEOTH,,,Specify Other Race,,3,Y,text,200,,N,N,,,,,,,,,RACEOTH,RACEOTH in SUPPDM,
2025-12-31,C28421,SEX,CDASHIG,2-1,,DM,SEX,,,,SEX,DMDAT,DMDAT,C82515,,Collection Date,,1,N,date,10,,N,N,,,,,,,,,DMDTC,DMDTC,
2025-12-31,C28421,SEX,CDASHIG,2-1,,DM,SEX,,,,SEX,SEX,SEX,C28421,What is the sex of the subject?,,,2,Y,text,100,,N,N,,C66731,SEX,F;M;U;INTERSEX,Female;Male;Unknown;Intersex,Single,,,SEX,SEX,
2025-12-31,C28421,SEX,CDASHIG,2-1,,DM,SEX_MF,,Sex Male Female Only,,SEX,SEX,SEX,C28421,,Sex,,1,Y,text,100,,N,N,,C66731,SEX,F;M,Female;Male,Single,,,SEX,SEX,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_CONT,,Study Continuation,,Adverse Event,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_CONT,,Study Continuation,,Adverse Event,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_CONT,,Study Continuation,,Adverse Event,DSDECOD,DSDECOD,C82977,What was the subject's status at the <protocol-specified timepoint>,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,ADVERSE EVENT,C41331,DSDECOD,DSDECOD,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_CONT,,Study Continuation,,Adverse Event,DSTERM,DSTERM,C82571,,"If adverse event, specify",,4,Y,text,200,,N,N,,,,,,,,,DSTERM,DSTERM,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_CONT,,Study Continuation,,Adverse Event,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,5,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOS,,End of Study,,Adverse Event,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOS,,End of Study,,Adverse Event,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,STUDY PARTICIPATION,,DSSCAT,DSSCAT,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOS,,End of Study,,Adverse Event,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of study?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,ADVERSE EVENT,C41331,DSDECOD,DSDECOD,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOS,,End of Study,,Adverse Event,DSTERM,DSTERM,C82571,,"If adverse event, specify",,4,Y,text,200,,N,N,,,,,,,,,DSTERM,DSTERM,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOS,,End of Study,,Adverse Event,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,5,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOT,,End of Treatment,,Adverse Event,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOT,,End of Treatment,,Adverse Event,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOT,,End of Treatment,,Adverse Event,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of treatment?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,ADVERSE EVENT,C41331,DSDECOD,DSDECOD,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOT,,End of Treatment,,Adverse Event,DSTERM,DSTERM,C82571,,"If adverse event, specify",,4,Y,text,200,,N,N,,,,,,,,,DSTERM,DSTERM,
2025-12-31,C41331,ADVEVENT,CDASHIG,2-1,,DS,ADVEVENT_EOT,,End of Treatment,,Adverse Event,DSSTDAT,DSSTDAT,C82517,What was the date of the end of treatment?,,,5,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT,,Informed Consent,,Informed Consent Obtained,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,PROTOCOL MILESTONE,C74588,DSCAT,DSCAT,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT,,Informed Consent,,Informed Consent Obtained,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,N,text,100,,Y,N,,,,,,,,,DSSCAT,DSSCAT,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT,,Informed Consent,,Informed Consent Obtained,DSDECOD,DSDECOD,C82977,,Disposition Event,,3,Y,text,200,,Y,N,,C114118,PROTMLST,,,,INFORMED CONSENT OBTAINED,C16735,DSDECOD,DSDECOD,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT,,Informed Consent,,Informed Consent Obtained,DSSTDAT,DSSTDAT,C82517,What was the informed consent date?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT_360,,LZZT study - 360i pilot,,Informed Consent Obtained,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,PROTOCOL MILESTONE,C74588,DSCAT,DSCAT,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT_360,,LZZT study - 360i pilot,,Informed Consent Obtained,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,N,text,100,,Y,N,,,,,,,,,DSSCAT,DSSCAT,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT_360,,LZZT study - 360i pilot,,Informed Consent Obtained,DSDECOD,DSDECOD,C82977,,Disposition Event,,3,Y,text,200,,Y,N,,C114118,PROTMLST,,,,INFORMED CONSENT OBTAINED,C16735,DSDECOD,DSDECOD,
2025-12-31,C16735,CONSENT,CDASHIG,2-1,,DS,CONSENT_360,,LZZT study - 360i pilot,,Informed Consent Obtained,DSSTDAT,DSSTDAT,C82517,Date patient and caregiver signed the consent document,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C49634,CONSWDRL,CDASHIG,2-1,,DS,CONSWDRL,,Consent Withdrawal,,Withdrawal of Consent from Protocol-Specified Activity,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,OTHER EVENT,C150824,DSCAT,DSCAT,
2025-12-31,C49634,CONSWDRL,CDASHIG,2-1,,DS,CONSWDRL,,Consent Withdrawal,,Withdrawal of Consent from Protocol-Specified Activity,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,N,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C49634,CONSWDRL,CDASHIG,2-1,,DS,CONSWDRL,,Consent Withdrawal,,Withdrawal of Consent from Protocol-Specified Activity,DSDECOD,DSDECOD,C82977,,Disposition Event,,3,Y,text,200,,N,N,,C150811,OTHEVENT,,,,WITHDRAWAL OF CONSENT FROM PROTOCOL-SPECIFIED ACTIVITY,C170610,DSDECOD,DSDECOD,
2025-12-31,C49634,CONSWDRL,CDASHIG,2-1,,DS,CONSWDRL,,Consent Withdrawal,,Withdrawal of Consent from Protocol-Specified Activity,DSSTDAT,DSSTDAT,C82517,What was the date of withdrawal?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_CONT,,Study Continuation,,Dead,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_CONT,,Study Continuation,,Dead,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_CONT,,Study Continuation,,Dead,DSDECOD,DSDECOD,C82977,What was the subject's status at the <protocol-specified timepoint>,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,DEATH,C28554,DSDECOD,DSDECOD,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_CONT,,Study Continuation,,Dead,DSTERM,DSTERM,C82571,,"If death, specify",,4,Y,text,200,,N,N,,,,,,,,,DSTERM,DSTERM,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_CONT,,Study Continuation,,Dead,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,5,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOS,,End of Study,,Dead,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOS,,End of Study,,Dead,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOS,,End of Study,,Dead,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of study?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,DEATH,C28554,DSDECOD,DSDECOD,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOS,,End of Study,,Dead,DSTERM,DSTERM,C82571,,"If death, specify",,4,Y,text,200,,N,N,,,,,,,,,DSTERM,DSTERM,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOS,,End of Study,,Dead,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,5,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOT,,End of Treatment,,Dead,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOT,,End of Treatment,,Dead,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOT,,End of Treatment,,Dead,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of treatment?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,DEATH,C28554,DSDECOD,DSDECOD,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOT,,End of Treatment,,Dead,DSTERM,DSTERM,C82571,,"If death, specify",,4,Y,text,200,,N,N,,,,,,,,,DSTERM,DSTERM,
2025-12-31,C28554,DEAD,CDASHIG,2-1,,DS,DEAD_EOT,,End of Treatment,,Dead,DSSTDAT,DSSTDAT,C82517,What was the date of the end of treatment?,,,5,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C132447,ELIGMET,CDASHIG,2-1,,DS,ELIGMET,,Eligibility Criteria,,Eligibility Criteria Met,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,PROTOCOL MILESTONE,C74588,DSCAT,DSCAT,
2025-12-31,C132447,ELIGMET,CDASHIG,2-1,,DS,ELIGMET,,Eligibility Criteria,,Eligibility Criteria Met,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,N,text,100,,Y,N,,,,,,,,,DSSCAT,DSSCAT,
2025-12-31,C132447,ELIGMET,CDASHIG,2-1,,DS,ELIGMET,,Eligibility Criteria,,Eligibility Criteria Met,DSDECOD,DSDECOD,C82977,,Disposition Event,,3,Y,text,200,,N,N,,C114118,PROTMLST,,,,ELIGIBILITY CRITERIA MET,C132447,DSDECOD,DSDECOD,
2025-12-31,C132447,ELIGMET,CDASHIG,2-1,,DS,ELIGMET,,Eligibility Criteria,,Eligibility Criteria Met,DSSTDAT,DSSTDAT,C82517,What was the date the eligibility criteria assessment was performed?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C49634,FAILCONT,CDASHIG,2-1,,DS,FAILCONT,,Study Continuation,,Failure to Meet Continuation Criteria,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C49634,FAILCONT,CDASHIG,2-1,,DS,FAILCONT,,Study Continuation,,Failure to Meet Continuation Criteria,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,N,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C49634,FAILCONT,CDASHIG,2-1,,DS,FAILCONT,,Study Continuation,,Failure to Meet Continuation Criteria,DSDECOD,DSDECOD,C82977,,Disposition Event,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,FAILURE TO MEET CONTINUATION CRITERIA,C139236,DSDECOD,DSDECOD,
2025-12-31,C49634,FAILCONT,CDASHIG,2-1,,DS,FAILCONT,,Study Continuation,,Failure to Meet Continuation Criteria,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C49634,FAILRAND,CDASHIG,2-1,,DS,FAILRAND,,Study Continuation,,Failure to Meet Randomization Criteria,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,,DSCAT,DSCAT,
2025-12-31,C49634,FAILRAND,CDASHIG,2-1,,DS,FAILRAND,,Study Continuation,,Failure to Meet Randomization Criteria,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,N,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C49634,FAILRAND,CDASHIG,2-1,,DS,FAILRAND,,Study Continuation,,Failure to Meet Randomization Criteria,DSDECOD,DSDECOD,C82977,What was the subject's status at the <protocol-specified timepoint>,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,FAILURE TO MEET RANDOMIZATION CRITERIA,C105448,DSDECOD,DSDECOD,
2025-12-31,C49634,FAILRAND,CDASHIG,2-1,,DS,FAILRAND,,Study Continuation,,Failure to Meet Randomization Criteria,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_CONT,,Study Continuation,,Lack of Efficacy,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_CONT,,Study Continuation,,Lack of Efficacy,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_CONT,,Study Continuation,,Lack of Efficacy,DSDECOD,DSDECOD,C82977,What was the subject's status at the <protocol-specified timepoint>,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,LACK OF EFFICACY,C48226,DSDECOD,DSDECOD,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_CONT,,Study Continuation,,Lack of Efficacy,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOS,,End of Study,,Lack of Efficacy,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOS,,End of Study,,Lack of Efficacy,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOS,,End of Study,,Lack of Efficacy,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of study?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,LACK OF EFFICACY,C48226,DSDECOD,DSDECOD,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOS,,End of Study,,Lack of Efficacy,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOT,,End of Treatment,,Lack of Efficacy,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOT,,End of Treatment,,Lack of Efficacy,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOT,,End of Treatment,,Lack of Efficacy,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of treatment?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,LACK OF EFFICACY,C48226,DSDECOD,DSDECOD,
2025-12-31,C48226,LACKEFFICACY,CDASHIG,2-1,,DS,LACKEFFICACY_EOT,,End of Treatment,,Lack of Efficacy,DSSTDAT,DSSTDAT,C82517,What was the date of the end of treatment?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C48227,LTFUP,CDASHIG,2-1,,DS,LTFUP_EOS,,End of Study,,Lost to Follow Up,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C48227,LTFUP,CDASHIG,2-1,,DS,LTFUP_EOS,,End of Study,,Lost to Follow Up,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C48227,LTFUP,CDASHIG,2-1,,DS,LTFUP_EOS,,End of Study,,Lost to Follow Up,DSDECOD,DSDECOD,C82977,What was the subject's status at the end of study?,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,LOST TO FOLLOW-UP,C48227,DSDECOD,DSDECOD,
2025-12-31,C48227,LTFUP,CDASHIG,2-1,,DS,LTFUP_EOS,,End of Study,,Lost to Follow Up,DSSTDAT,DSSTDAT,C82517,What was the date of disontinuation?,,,4,Y,date,10,,N,N,,,,,,,,,DSSTDTC,DSSTDTC,
2025-12-31,C48250,PHYDECISION,CDASHIG,2-1,,DS,PHYDECISION_CONT,,Study Continuation,,Physician Decision,DSCAT,DSCAT,C82977,,Disposition Category,,1,Y,text,200,,Y,N,,C74558,DSCAT,,,,DISPOSITION EVENT,C74590,DSCAT,DSCAT,
2025-12-31,C48250,PHYDECISION,CDASHIG,2-1,,DS,PHYDECISION_CONT,,Study Continuation,,Physician Decision,DSSCAT,DSSCAT,C25692,,Disposition Subcategory,,2,Y,text,200,,Y,N,,C170443,DSSCAT,,,,,,DSSCAT,DSSCAT,
2025-12-31,C48250,PHYDECISION,CDASHIG,2-1,,DS,PHYDECISION_CONT,,Study Continuation,,Physician Decision,DSDECOD,DSDECOD,C82977,What was the subject's status at the <protocol-specified timepoint>,,,3,Y,text,200,,N,N,,C66727,NCOMPLT,,,,PHYSICIAN DECISION,C48250,DSDECOD,DSDECOD,
